body,event.name,framework.duration_ms,framework.event_id,framework.field.atributos,framework.field.autenticacoes,framework.field.avisos,framework.field.conceitos,framework.field.consistente,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.enlaces,framework.field.errosCorrigidos,framework.field.errosSemCorrecao,framework.field.hardening,framework.field.httpStatus,framework.field.ip,framework.field.linhas,framework.field.login,framework.field.metodo,framework.field.naoInterpretadas,framework.field.passos,framework.field.passosSelecao,framework.field.pendencias,framework.field.protecoes,framework.field.protocolo,framework.field.resultado,framework.field.rota,framework.field.roteadores,framework.field.status,framework.field.total,framework.field.traceId,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,404dc9b9-aa9e-427f-9819-8c1169022705,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786862385000000000,f9b2e3df113a4c97bd3d9b92314f8488
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,a7843fb8-8c0b-4b96-9e35-a710275c7c42,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786862350000000000,137af81d6c084dbeb84826f346b460ad
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,584cd7b7-ba1e-4040-b46a-785e634c1a41,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786860105000000000,feca026d6b3348f698fba289e2230d5e
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,31b48848-b367-498c-b7ad-9ccbcf69d222,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786859950000000000,5c99883e5134418a89514df180a0f604
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,af14b613-4839-4a16-94de-8d2cff6630c7,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786859950000000000,7cedbadd3b9846638f0d9263ac2980fb
evento=http_access status=ok durationMs=13 httpStatus=200,http_access,13,c1b14088-082f-4515-9288-62a29f7fd552,,,,,,,13,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786857184000000000,469f6898fa7f446686d6dcc58a70c66f
evento=http_access status=ok durationMs=11 httpStatus=200,http_access,11,0b4a5a3c-9bef-4e75-89e9-957f61907df0,,,,,,,11,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786856897000000000,3b36e40994c34019a7bbed97c8ccbf0a
evento=http_access status=ok durationMs=162 httpStatus=200,http_access,163,fcd2b3e5-2a95-4720-aff7-8bc6a53cb359,,,,,,,162,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786856829000000000,4da728f7051049d1b005477c02ea31c7
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,bd2fd9d8-2c95-4a96-9e35-d1089a9ee2f7,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786854141000000000,5dd9b7f966664e9aa7cad31e4793df9a
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,b71d3371-1741-4eae-bfe7-3b7bd9ced09b,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786853426000000000,123e4fe5db604729b0fb8dd05d3423f1
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,963c28c2-9e6b-4c4d-ac26-2d52b0fed797,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786853305000000000,b6129ae1e79a4e50a3f47dde0401f80a
evento=http_access status=ok durationMs=44 httpStatus=200,http_access,44,690dbb09-b901-4233-acbf-b6278163b719,,,,,,,44,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786851372000000000,80680e4868a74057b6e76b2e4efec7e8
evento=http_access status=ok durationMs=20 httpStatus=200,http_access,20,22897a5b-19dd-4c76-9ba5-d37946422096,,,,,,,20,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786850043000000000,746f2004cd86414d97d75bd73fd27fb2
evento=http_access status=ok durationMs=78 httpStatus=200,http_access,79,34bfec76-7c53-438e-877b-af3e7b07fde1,,,,,,,78,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786849816000000000,d912e09251d64147b30b1b034c708bcb
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,ded8eaa4-6e11-499c-b941-a9a96f8c3d32,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786848005000000000,bc76c1c226074d4fb720a48dceb2ded6
evento=http_access status=ok durationMs=10 httpStatus=200,http_access,10,eccfd419-a11d-45ce-a4b5-22930637c988,,,,,,,10,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786846183000000000,2af4a2a4f5ac49118fa8430d48b0fc00
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,1c6447c8-d399-47cf-a57f-a82e3834b042,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786846147000000000,0d291f7f65734903b20ab84e640e5592
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,7cc60ca7-6b08-48f1-b2dc-d5fb20b36c01,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786844572000000000,9bfc39514e434b499591b951ca36fd5a
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,9ff722fa-7a23-453c-aa04-762f7443c694,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786842676000000000,7cd71f67d6594201905f5bacb416842b
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,0372aeb0-5ef1-49f2-88e9-e434b3b4d22d,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786842658000000000,47d6a85cd6404b68ba28e043f1c9ea85
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,0a6d9042-cfb3-46b1-a6cb-13a402eab53f,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786841616000000000,937834e6c3bf4875b8e616a9aa91be80
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,0392e77c-4443-48cd-9fa1-00884c6db004,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786839856000000000,16fc8fa94c3f4862bd3af203881e3c6a
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,8f2adce7-9bcb-45e2-8813-b5d9a9a82894,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786839735000000000,927537d79bd74838a4802479fa951418
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,4490e3ca-e8a5-4d37-b85a-95abefb64595,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786838537000000000,4b41fdcbdc0044f79e873436ece74b26
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,7b70cee5-b3ff-4142-9405-ba26b7d03a04,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786836083000000000,50bc36774417459a854e91c158a98e8e
evento=http_access status=ok durationMs=9 httpStatus=200,http_access,9,b5ca89d1-2f2c-4781-a559-a1f35b118cdd,,,,,,,9,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786836016000000000,1c3e2a22eb1849fbadda655086f8266d
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,d9e0ec23-e6df-4870-921d-21dde8450dfa,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786834098000000000,9bde88c2ba324fe7ba465dec0cb0a449
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,8c366a81-b24c-460e-a0e4-9823706b8589,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786832835000000000,9cb635d943014ecc986d4b0368bf15ab
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,08bf7589-6ae3-4fb5-a8b7-665061b23825,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786832677000000000,96f15a6521104d219fb66dbf4bed054e
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,84c65505-9126-438f-ad16-2f9bd1100296,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786830423000000000,0e275001b2c14485919a4ca0678700e3
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,7c53fae5-6a14-4fc7-8ccd-45ecafaef48a,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786829477000000000,0b3334cb176d401aa83361d6b7766c4c
evento=http_access status=ok durationMs=8 httpStatus=200,http_access,8,d792dd68-ba36-4476-b3a6-809ef335a813,,,,,,,8,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786829461000000000,d66503b6660d42fa99fb81bbd89f15e3
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,49b47f0d-906b-4e66-b3a4-2da6c1100fe6,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786826988000000000,d9c4082d18ad402782724b62f4f7f806
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,d6a32422-eeb3-4029-9dc8-505c0fa58560,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786826144000000000,81707df25e1e4821b3e76f862115371f
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,121fb06d-ae75-446d-a9f0-bca1857a4730,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786826028000000000,970c4674425d4b489d2386f67fc456e6
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,da617ea7-78c4-4739-8015-400dfaf58b9e,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786823374000000000,614c037cf69d4c928560f19c4016d972
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,0bc51f36-e6ad-4499-83f4-cd100da86afc,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786823209000000000,1845dfb7daa74d48aa3fc1df69ca8e15
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,57196a43-7ef8-4daf-a222-b1120842bdbf,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786823207000000000,70a009ba11d248d9917cba3506cbc5ec
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,a0f1d0c8-15e5-4dbe-bc2e-7f632cdf30fa,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786820799000000000,8c6f3694142241a8ae42762df6c9276d
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,00cd74fb-9eaa-484c-a0e5-c5506738fcb9,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786820487000000000,8038a80480a24ae98e3ccc9e800b54d0
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,e02076e7-8406-4e8e-a434-748f279d01fe,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786820382000000000,74c07e054d3a4b1db28438e7d16a9a3e
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,4,5de14a87-1e61-4482-86b3-cbf65c9d32c8,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786818266000000000,4e4dc3dbce95404884ec8e3aed17cfa0
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,b8f2c4d1-bdf7-4efc-8a0f-a93ac83f6183,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786818064000000000,81e66759efd34d139a28877910cb241c
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,570fb3f6-53f7-4429-88ca-2c92edce1468,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786818036000000000,f33c355d2d544c75a841d4d19d787aea
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,62f5cf24-f09f-419b-964b-3ebbf45270f0,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786815645000000000,1093d6d31c2d4c72ba0b823c13ddf0e4
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,a022f4f3-84f4-47a8-8187-d53a2954e23d,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786815592000000000,df0fa7de395e48e68154ba687ff18da6
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,a6c7a503-cab8-4fad-a8f4-f7bb1ba0b5ea,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786815469000000000,8ab35e2e512748b8927224b10ffeecb2
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,5,2a7b73bc-854a-4091-bf07-212a6e062f83,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786813716000000000,5c9c6cadcadb40e984bfa52e6698e2fd
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,f30dbd35-2b18-465a-834e-55e0cbac593c,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786813686000000000,f6534c8157f7415c90ea4a89bc4aa7f9
evento=http_access status=ok durationMs=21 httpStatus=200,http_access,21,9cb9c8f1-04b9-49b6-9550-e5fe562eb7d6,,,,,,,21,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786813501000000000,e74cf0b56f534154b6ef384a4ed17400
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,8189f90d-b4e7-4dbb-9e79-17848fced021,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786810496000000000,99b3332626674f1faeb286c36a3df7e2
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,91194796-b430-4f5d-8fa6-c6a87d9acce6,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786810398000000000,ef0905637af04a6caabd87b16159cc44
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,35ab6db4-1711-4fba-bfd2-685cb336bfa8,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786810374000000000,842d6d92066c41238379cf122cbc7e43
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,fb534c5e-47fe-429a-aca5-77c9fa3cb52a,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786807072000000000,688cb9b3306341f99c198e7e2c1997f1
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,f5b7be34-9c60-4ee1-8b98-63870a1292db,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786807047000000000,24a79703ff71459aaa4e7500e3128235
evento=http_access status=ok durationMs=23 httpStatus=200,http_access,23,52368e22-1ebd-4040-8e26-73b178d74e04,,,,,,,23,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786807000000000000,40e8dae7f08f45f8a8347b081ea889ef
evento=http_access status=ok durationMs=41 httpStatus=200,http_access,41,71b6d04b-798c-49f1-b972-51b52fefce95,,,,,,,41,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1786806513000000000,e5905477bcaa44c39bfd8ff093d03bd3
evento=http_access status=ok durationMs=27 httpStatus=200,http_access,27,3e60fa75-4e2d-49dc-adcf-296379e2ad92,,,,,,,27,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1786806512000000000,2a3cf5c64fa746418d15c4c0633d15d9
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,2,37ed4b9d-af1c-4368-a9cc-14450e038943,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786803173000000000,2bab72a4f07f47ed8f077cbc97ea47ef
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,2,7d19c23d-cf20-4308-a7d2-8bd43d5f804f,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786803173000000000,bbccb038bf8e4d58989567518052e8aa
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,f0fa8206-013c-42a2-a32c-7eb47d6265b7,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786803160000000000,72726edb0f9e477388ef997077350430
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,f40a512a-2891-4cec-a538-35530d549e8a,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786799862000000000,04212d4928d34e4a941bee24a4c91d33
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,c9c551e0-e5e5-48eb-80e4-5537bc3ca04b,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786799690000000000,9474b75956d742988396d1ac5a8806db
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,556803f9-b3ce-497c-b667-93cc4a4b29a4,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786799542000000000,d29cd958a61f41d4ba3c2e2da08b352f
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,48b099ef-9b28-4cd5-b8a0-98aefab01a14,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786796826000000000,3484d98c81724784b0016c8c63382180
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,3e206a86-0657-471d-9740-116493c490c1,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786796780000000000,a81fa203cc464e73ab3e3284d68ff1ba
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,f8c47814-6e64-4eb5-ac42-d8a4d2907075,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786796689000000000,a1ce9ccc7add4025899776f4c6f685c3
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,2c0c76a3-eaf3-4162-b26e-6149cad1b674,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786793496000000000,9a4fae56283444bfba18ca7b4ee08bce
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,609d979f-b916-45e0-8b9b-f0809fa914c4,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786793394000000000,ae599a98a2434abda1d8f260fadaea12
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,a1937853-0758-4c7a-b610-82e3597cc2b2,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786793204000000000,0ac2af6594934682b60a0487f0f438d7
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,5e3984d9-3f48-4b2e-b5ae-a5b65c9969f8,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786790322000000000,be009f2fce884c21ae761cb44f08d76a
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,8de7e69b-3038-454b-9bcb-7270e82a7cbb,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786790118000000000,71ca5aab45b340e89e045bd41f20007d
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,339e0a42-34e2-4f95-8c39-2c128d4c8681,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786790110000000000,ccb97257f01f4310896a416a4ec2e35f
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,339e0510-530d-4288-a7a3-4ff393006861,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786787218000000000,91076fdf96b14aa7b46321c9b595df36
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,edf6b271-59de-4223-b984-6c821b5f2026,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786787168000000000,9452e9bbcaf549e8bebe371d71f8f57c
evento=http_access status=ok durationMs=6 httpStatus=200,http_access,6,4c4e4f12-f0c7-43ed-a000-cc4098885caa,,,,,,,6,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786787114000000000,3b660c25ed364ba7b81bc7f067b01461
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,7f9fc02a-60e4-4543-95eb-b756763b8f0a,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786784456000000000,963a8b63ab0a430890d59169fb4428e7
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,76c6bab4-0c11-4e2e-a8a3-dfc0bbdc7e60,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786784280000000000,db8984c4ba9243a2aaba1f3bde2b3d5e
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,6a671f53-738b-4c1a-a0e6-80c201360762,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786784279000000000,b763599d00e846d4a2050ddc2ad22dc5
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,82dca1b1-4aa8-4137-86b4-15ccf5d73b22,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786780979000000000,d11f575193d247f4976df0fecc57e371
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,5,28a12c23-57d3-41f2-993c-ccf84d408cb8,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786780973000000000,b9c7924c167b40e784a9bc36c1afeb72
evento=http_access status=ok durationMs=97 httpStatus=200,http_access,98,50008808-58c9-442b-985e-4f63c78bf63c,,,,,,,97,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786780864000000000,2c3e8ca55f0946b7b03d8ba494e0d07a
evento=http_access status=ok durationMs=7 httpStatus=200,http_access,7,b8814497-0797-4131-b020-6ba82284cf16,,,,,,,7,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786778500000000000,7549650aaa734516a373ece1b09584c7
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,d7e58659-26e0-4662-bf2c-37001bf1af52,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786778444000000000,74fbcdf10dec4b8ca5236951a8b39de5
evento=http_access status=ok durationMs=15 httpStatus=200,http_access,15,b95fea11-1c67-47bd-a284-ef73fdd7b913,,,,,,,15,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786778440000000000,6d099dce1ffe4f898a1666823cec2ef8
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,b2a68a94-b612-4eeb-aff1-03a660615a2e,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786775524000000000,9f8b215050e9422885dd4e2f39813044
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,af0fcff0-77cb-40f7-9308-b868e822126d,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786775483000000000,8a7af0bc54df481eb34a2995474e76f4
evento=http_access status=ok durationMs=221 httpStatus=200,http_access,223,94a4e5bc-eec1-4e00-826d-2517142a8d4b,,,,,,,221,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786775469000000000,f0b60d2e9259413dbaba30cc889938a8
evento=http_access status=ok durationMs=5 httpStatus=200,http_access,5,5974af44-1f55-4829-a7fe-1cc0e2e19085,,,,,,,5,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786773129000000000,530864fd5eb549d6ac0a88441ce05b53
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,d1533403-6b90-4591-856d-2a292805fe79,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786773124000000000,3297df52478a4168813cafef002b0c8d
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,999f6a89-2d1b-47d1-a1fc-5e7ccd1cab15,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786773052000000000,ac69192178db42bbb377efc064c3933a
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,c41752f6-aa4d-4d94-a15f-ca1438840bd7,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786771091000000000,1b025e04f6964af1abb0a86e009ed724
evento=http_access status=ok durationMs=1 httpStatus=200,http_access,1,14952970-a3a9-4400-9d3e-97c4b64f4dcb,,,,,,,1,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786771030000000000,d189ea1167a34b22bbcef10b01ad0d5c
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,37a04490-94c5-47a5-a302-794140640e1e,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786770563000000000,7d6892382a47404aac5d90706e84c282
evento=http_access status=ok durationMs=3 httpStatus=200,http_access,3,c8c5239f-169f-49f8-b492-6c612322a86a,,,,,,,3,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786769108000000000,55e0ef1543a7497681fc5ecd9bb927f6
evento=http_access status=ok durationMs=2 httpStatus=200,http_access,2,9e7dc75a-90b8-4e50-ac87-99d9e0405b03,,,,,,,2,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786768955000000000,7c7d9f6ba2f04d688cb127c146c763e6
evento=http_access status=ok durationMs=12 httpStatus=200,http_access,12,4d2595be-cdd8-4530-8113-f320b8ff2556,,,,,,,12,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786767855000000000,ed66cf1fd2984f76be4cfc5cf1d6b54a
evento=http_access status=ok durationMs=4 httpStatus=200,http_access,4,0632552e-4250-41a2-8dd9-4d8888cf10b0,,,,,,,4,,,,,,,200,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1786766571000000000,b62659b6ad0b49c587b34967e6e0b63c
